interactor,other_interactor
http://rdf.glycoinfo.org/dbid/uniprot/O75676,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/P01893,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/P41214,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/P54802,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q08AM6,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q13510,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q13576,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q13576,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q16181,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q16181,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q16181,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q5T0N5,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q68EM7,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q6ZU15,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q8N392,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q8NEN9,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q8NEN9,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q8WUH2,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q93096,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9NZJ9,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q9NZR1,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q9UBC5,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/P61923,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/P61923,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q16539-2,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q7Z5G4,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q86TU7,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q86VN1,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q8IUR0,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q96BJ3,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q99439,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q99439,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q9BVJ7,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y365,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O15031,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/P07203,http://rdf.glycoinfo.org/dbid/CHEBI/16856
http://rdf.glycoinfo.org/dbid/uniprot/P61966,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/P78537,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q8IZ21,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q92599,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9BQE6,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q9BXB5,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q9BXB5,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q9NVA2,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q9NVA2,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q9P2T1,http://rdf.glycoinfo.org/dbid/CHEBI/17202
http://rdf.glycoinfo.org/dbid/uniprot/A0A140T921,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/A4D1S5,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/B4DIP2,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/B4DYU4,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/B4E074,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/O15551,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/O76027,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/P10153,http://rdf.glycoinfo.org/dbid/CHEBI/171662
http://rdf.glycoinfo.org/dbid/uniprot/P16442,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/P50213%23PRO_0000014436,http://rdf.glycoinfo.org/dbid/CHEBI/16908
http://rdf.glycoinfo.org/dbid/uniprot/P50851-2,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/P54803,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/P60953-2,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/P85298,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/P85298,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q02083,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q13795,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q1T719,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q1ZYL5,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q53GA4,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q53SF7,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q587I9,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q59ES3,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q59HA3,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q5JSP0,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q5KSL6,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q5T5C0,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q5TC63,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q6DT37,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q6IBT3,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q8N0W3,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q8N9N7,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q8NDX1,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q8NDX1,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q8NDX1,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q8TCY9,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q8TE67-3,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q8WZA2-2,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q92562,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q95IZ1,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q95J06,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q95J06,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/Q9BZX2,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q9HCE6,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q9NYT0,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q9UKF7-1,http://rdf.glycoinfo.org/dbid/CHEBI/16851
http://rdf.glycoinfo.org/dbid/uniprot/A6NHL2,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O00193,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O43307,http://rdf.glycoinfo.org/dbid/CHEBI/26034
http://rdf.glycoinfo.org/dbid/uniprot/P0DTC4,http://rdf.glycoinfo.org/dbid/CHEBI/2618
http://rdf.glycoinfo.org/dbid/uniprot/P0DTD1%23PRO_0000449630,http://rdf.glycoinfo.org/dbid/CHEBI/17677
http://rdf.glycoinfo.org/dbid/uniprot/Q99250,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/Q9NRY4,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y282,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y5W7,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/P09525,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P0DTD1%23PRO_0000449623,http://rdf.glycoinfo.org/dbid/CHEBI/27673
http://rdf.glycoinfo.org/dbid/uniprot/P0DTD1%23PRO_0000449623,http://rdf.glycoinfo.org/dbid/CHEBI/2981
http://rdf.glycoinfo.org/dbid/uniprot/P0DTD1%23PRO_0000449623,http://rdf.glycoinfo.org/dbid/CHEBI/31360
http://rdf.glycoinfo.org/dbid/uniprot/P11226%23PRO_0000017401,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/P15144,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P48739,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P49589,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/Q7Z5V6,http://rdf.glycoinfo.org/dbid/CHEBI/18250
http://rdf.glycoinfo.org/dbid/uniprot/Q5VTQ0,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/Q8IUC0,http://rdf.glycoinfo.org/dbid/CHEBI/18250
http://rdf.glycoinfo.org/dbid/uniprot/Q96TA1,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/P21589,http://rdf.glycoinfo.org/dbid/CHEBI/28424
http://rdf.glycoinfo.org/dbid/uniprot/P26022,http://rdf.glycoinfo.org/dbid/CHEBI/28304
http://rdf.glycoinfo.org/dbid/uniprot/P26022,http://rdf.glycoinfo.org/dbid/CHEBI/28808
http://rdf.glycoinfo.org/dbid/uniprot/P26022,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/P49588,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/Q8IUN9,http://rdf.glycoinfo.org/dbid/CHEBI/28800
http://rdf.glycoinfo.org/dbid/uniprot/Q96BW5,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/Q99795,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O14920,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O15111,http://rdf.glycoinfo.org/dbid/CHEBI/18250
http://rdf.glycoinfo.org/dbid/uniprot/O60488,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P02649,http://rdf.glycoinfo.org/dbid/CHEBI/241349
http://rdf.glycoinfo.org/dbid/uniprot/P02649,http://rdf.glycoinfo.org/dbid/CHEBI/28304
http://rdf.glycoinfo.org/dbid/uniprot/P04083,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P04156,http://rdf.glycoinfo.org/dbid/CHEBI/28424
http://rdf.glycoinfo.org/dbid/uniprot/P04406,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P04899,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P05362,http://rdf.glycoinfo.org/dbid/CHEBI/18420
http://rdf.glycoinfo.org/dbid/uniprot/P05556,http://rdf.glycoinfo.org/dbid/CHEBI/28424
http://rdf.glycoinfo.org/dbid/uniprot/P07237,http://rdf.glycoinfo.org/dbid/CHEBI/28304
http://rdf.glycoinfo.org/dbid/uniprot/P07237,http://rdf.glycoinfo.org/dbid/CHEBI/28424
http://rdf.glycoinfo.org/dbid/uniprot/P07996,http://rdf.glycoinfo.org/dbid/CHEBI/18250
http://rdf.glycoinfo.org/dbid/uniprot/P07996,http://rdf.glycoinfo.org/dbid/CHEBI/18376
http://rdf.glycoinfo.org/dbid/uniprot/P07996,http://rdf.glycoinfo.org/dbid/CHEBI/28304
http://rdf.glycoinfo.org/dbid/uniprot/P07996,http://rdf.glycoinfo.org/dbid/CHEBI/28815
http://rdf.glycoinfo.org/dbid/uniprot/P08134,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P08581,http://rdf.glycoinfo.org/dbid/CHEBI/28304
http://rdf.glycoinfo.org/dbid/uniprot/P08581,http://rdf.glycoinfo.org/dbid/CHEBI/28815
http://rdf.glycoinfo.org/dbid/uniprot/P08588,http://rdf.glycoinfo.org/dbid/CHEBI/2904
http://rdf.glycoinfo.org/dbid/uniprot/P08603,http://rdf.glycoinfo.org/dbid/CHEBI/18019
http://rdf.glycoinfo.org/dbid/uniprot/P08603,http://rdf.glycoinfo.org/dbid/CHEBI/18132
http://rdf.glycoinfo.org/dbid/uniprot/P08603,http://rdf.glycoinfo.org/dbid/CHEBI/28304
http://rdf.glycoinfo.org/dbid/uniprot/P08603,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/P09038,http://rdf.glycoinfo.org/dbid/CHEBI/28304
http://rdf.glycoinfo.org/dbid/uniprot/P09429,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P0DP23,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/P0DP24,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/P10145,http://rdf.glycoinfo.org/dbid/CHEBI/28304
http://rdf.glycoinfo.org/dbid/uniprot/P10644,http://rdf.glycoinfo.org/dbid/CHEBI/17489
http://rdf.glycoinfo.org/dbid/uniprot/P11712,http://rdf.glycoinfo.org/dbid/CHEBI/26355
http://rdf.glycoinfo.org/dbid/uniprot/P13497,http://rdf.glycoinfo.org/dbid/CHEBI/28304
http://rdf.glycoinfo.org/dbid/uniprot/P13497,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/P13612,http://rdf.glycoinfo.org/dbid/CHEBI/29035
http://rdf.glycoinfo.org/dbid/uniprot/P13612,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/P17252,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P20339,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P20809,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/P25054,http://rdf.glycoinfo.org/dbid/CHEBI/17552
http://rdf.glycoinfo.org/dbid/uniprot/P27361,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P28222,http://rdf.glycoinfo.org/dbid/CHEBI/28790
http://rdf.glycoinfo.org/dbid/uniprot/P29323,http://rdf.glycoinfo.org/dbid/CHEBI/18250
http://rdf.glycoinfo.org/dbid/uniprot/P29966,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P35228,http://rdf.glycoinfo.org/dbid/CHEBI/28229
http://rdf.glycoinfo.org/dbid/uniprot/P35555,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/P40763,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P40763,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P42574,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P43121,http://rdf.glycoinfo.org/dbid/CHEBI/28424
http://rdf.glycoinfo.org/dbid/uniprot/P43246,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P50454,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P50454,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P51608,http://rdf.glycoinfo.org/dbid/CHEBI/27551
http://rdf.glycoinfo.org/dbid/uniprot/P52797,http://rdf.glycoinfo.org/dbid/CHEBI/18250
http://rdf.glycoinfo.org/dbid/uniprot/P60709,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P62760,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/P62820,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/Q00610,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/Q01813,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/Q03135,http://rdf.glycoinfo.org/dbid/CHEBI/28424
http://rdf.glycoinfo.org/dbid/uniprot/Q07954,http://rdf.glycoinfo.org/dbid/CHEBI/241349
http://rdf.glycoinfo.org/dbid/uniprot/Q07954,http://rdf.glycoinfo.org/dbid/CHEBI/28304
http://rdf.glycoinfo.org/dbid/uniprot/Q07954,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/Q13618,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/Q14185,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/Q14524,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/Q14677,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/Q15365,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/Q96HP0,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9BPX3,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9BZF1,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9H7D0,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9H7D0,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/Q9HB63,http://rdf.glycoinfo.org/dbid/CHEBI/18250
http://rdf.glycoinfo.org/dbid/uniprot/Q9HCK4,http://rdf.glycoinfo.org/dbid/CHEBI/18250
http://rdf.glycoinfo.org/dbid/uniprot/Q9NYR9,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9UDY2,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9UL25,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9UN37,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/Q9UNH7,http://rdf.glycoinfo.org/dbid/CHEBI/17283
http://rdf.glycoinfo.org/dbid/uniprot/O00187,http://rdf.glycoinfo.org/dbid/CHEBI/180472
http://rdf.glycoinfo.org/dbid/uniprot/O00187,http://rdf.glycoinfo.org/dbid/CHEBI/28808
http://rdf.glycoinfo.org/dbid/uniprot/O00203,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O00232,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O00303,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O00410,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O00410,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O00429,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O00602,http://rdf.glycoinfo.org/dbid/CHEBI/28800
http://rdf.glycoinfo.org/dbid/uniprot/O14744,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O14773,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O14828,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O14966,http://rdf.glycoinfo.org/dbid/CHEBI/17552
http://rdf.glycoinfo.org/dbid/uniprot/O14980,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O14980,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O14983,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O15372,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O43143,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O43242,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O43264,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O43491,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O43684,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O43707,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O43745,http://rdf.glycoinfo.org/dbid/CHEBI/29108
http://rdf.glycoinfo.org/dbid/uniprot/O43765,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O43809,http://rdf.glycoinfo.org/dbid/CHEBI/18250
http://rdf.glycoinfo.org/dbid/uniprot/O43813,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O60664,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O60664,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O60749,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O60825,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O60826,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O75340,http://rdf.glycoinfo.org/dbid/CHEBI/18348
http://rdf.glycoinfo.org/dbid/uniprot/O75477,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O75534,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O75874,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O76064,http://rdf.glycoinfo.org/dbid/CHEBI/29105
http://rdf.glycoinfo.org/dbid/uniprot/O94776,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O94905,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/O94973,http://rdf.glycoinfo.org/dbid/CHEBI/18348
